,ATM,ALT,OI1356,OI1304
801,200.0,372399576.29999995,1.737540682339135e-08,1.0389794377457455e-08
802,200.0,374382345.4,1.7348691606902365e-08,1.0377124582671047e-08
803,200.0,376186633.4,2.717657175158126e-07,1.264952474847283e-07
804,200.0,378182374.9,5.05789798426533e-07,2.3330603356312667e-07
805,200.0,380159212.09999996,5.109921516272561e-07,2.3568043539037884e-07
806,200.0,382168523.8,5.165848815184317e-07,2.3823017971711252e-07
807,200.0,384386268.8,5.232020468018396e-07,2.4125031478559833e-07
808,200.0,386412380.1,5.296080122774153e-07,2.4445330698172026e-07
809,200.0,388159390.5,5.191674244518512e-07,2.3965620382700327e-07
810,200.0,390154192.5,5.263098690696602e-07,2.428478697723568e-07
811,200.0,392141470.5,5.338624873194576e-07,2.4608559915641583e-07
812,200.0,394175756.90000004,5.421491124743117e-07,2.498676910579623e-07
813,200.0,396137723.2,5.507808529204274e-07,2.538263702898427e-07
814,200.0,398153051.0,5.602055790228862e-07,2.581279019267025e-07
815,200.0,400388185.90000004,5.716442260566085e-07,2.6346499509555354e-07
816,200.0,402468698.70000005,5.815949560313147e-07,2.6752490306063814e-07
817,200.0,404159405.5,5.917173785103049e-07,2.721127016421447e-07
818,200.0,406117489.5,6.043066344277231e-07,2.778292731056541e-07
819,200.0,408239388.20000005,6.192131827842748e-07,2.8463275881494795e-07
